iter	Logloss
422	0.07301838051
423	0.07298365596
424	0.07295955723
425	0.07293889055
426	0.07289781614
427	0.07283918947
428	0.07283531357
429	0.07280811388
430	0.07275902744
431	0.07271969469
432	0.07267213245
433	0.07261921431
434	0.07254202777
435	0.07245180686
436	0.07240812261
437	0.07237287256
438	0.07233106421
439	0.07232278553
440	0.07230167873
441	0.07222643269
442	0.07219415441
443	0.07215868683
444	0.07213162198
445	0.07209790971
446	0.07203935026
447	0.07202725412
448	0.07198046072
449	0.07197083246
450	0.07195394584
451	0.07190582775
452	0.07189701451
453	0.07189101888
454	0.07187195895
455	0.07182665524
456	0.07175134051
457	0.07173466467
458	0.07169336158
459	0.07166089349
460	0.07161903272
461	0.07157538591
462	0.07153852411
463	0.07150323317
464	0.07145761902
465	0.07141646416
466	0.07138743693
467	0.07135229546
468	0.07131970364
469	0.07127752571
470	0.0712572977
471	0.07115383998
472	0.07112646623
473	0.07109550814
474	0.07105935247
475	0.0710170355
476	0.07095797825
477	0.07090588707
478	0.07088101348
479	0.0708595047
480	0.07083645488
481	0.07081604619
482	0.07077032843
483	0.07071469311
484	0.07070652801
485	0.07066937192
486	0.07063401814
487	0.07060519051
488	0.07054911039
489	0.07051109715
490	0.07049947997
491	0.07045637735
492	0.07044977239
493	0.07044074353
494	0.07042363926
495	0.07037425143
496	0.07035065504
497	0.0703434271
498	0.07029820731
499	0.07026834289
500	0.07026357791
501	0.07023277969
502	0.07021361739
503	0.0701712073
504	0.0701239592
505	0.07010223534
506	0.07006695321
507	0.07004102463
508	0.07001417464
509	0.06997495815
510	0.06994624627
511	0.06992527997
512	0.06991072964
513	0.06987526846
514	0.06983394994
515	0.06981221057
516	0.06977170194
517	0.06976944287
518	0.06974203456
519	0.06968903124
520	0.06962555682
521	0.06960607208
522	0.06957869266
523	0.06954708833
524	0.06950839117
525	0.06947086758
526	0.06943450859
527	0.06938398113
528	0.0693551256
529	0.06933778954
530	0.06925640498
531	0.06917999853
532	0.06913029365
533	0.06904346477
534	0.06899296066
535	0.06894868318
536	0.06891501092
537	0.06887738622
538	0.06886152532
539	0.06884143184
540	0.06883725136
541	0.06881053075
542	0.06879052306
543	0.06875436046
544	0.06872327063
545	0.06871856745
546	0.06869988476
547	0.06865495025
548	0.06862127879
549	0.06859108511
550	0.06852637161
551	0.06849613683
552	0.06843573883
553	0.06837870355
554	0.06835674326
555	0.06832166202
556	0.06829581977
557	0.06826174473
558	0.06824320265
559	0.06821074413
560	0.06819964279
561	0.06818586985
562	0.06815980121
563	0.06811476075
564	0.06810347841
565	0.06806861521
566	0.06805751555
567	0.0680299922
568	0.06801992118
569	0.06798863472
570	0.06794186774
571	0.06788903722
572	0.06782444986
573	0.06778314211
574	0.06774226958
575	0.06770550394
576	0.06767638229
577	0.06765692132
578	0.06763246835
579	0.06759518336
580	0.06753077279
581	0.06750259075
582	0.06747200437
583	0.06745523856
584	0.0674370979
585	0.06741892912
586	0.067394511
587	0.06734945055
588	0.06730581746
589	0.067280399
590	0.06725792107
591	0.06721257133
592	0.06719682941
593	0.06718812728
594	0.06715696804
595	0.06712624945
596	0.06708240381
597	0.06703136751
598	0.06699449517
599	0.06696750506
600	0.06695659572
601	0.06691653239
602	0.06688168695
603	0.06685374987
604	0.06684561663
605	0.0668223638
606	0.06680376828
607	0.06676228323
608	0.06673542827
609	0.06669404382
610	0.06661541821
611	0.06656349298
612	0.06653188765
613	0.06649841571
614	0.0664744789
615	0.06643245026
616	0.06638715725
617	0.06631426553
618	0.06630667476
619	0.06626270167
620	0.06624768274
621	0.06617943675
622	0.06613966095
623	0.06608967603
624	0.06606581203
625	0.06601981006
626	0.06600422753
627	0.06597651692
628	0.06596629614
629	0.06595717636
630	0.06594294374
631	0.06592707079
632	0.06591103544
633	0.0658862049
634	0.06587243628
635	0.06585316808
636	0.06578818561
637	0.06574934628
638	0.06571725194
639	0.06570753754
640	0.06569114587
641	0.06564144443
642	0.06560614652
643	0.06558218094
644	0.06555436305
645	0.06552409735
646	0.065502791
647	0.06547640258
648	0.06544601968
649	0.0654301997
650	0.0654155702
651	0.06539294264
652	0.06534994869
653	0.06534135094
654	0.06531808609
655	0.06527665386
656	0.06526212628
657	0.0652512935
658	0.06521451735
659	0.0651600483
660	0.06515935406
661	0.06513498653
662	0.06511768836
663	0.06509279485
664	0.06501034611
665	0.06497229268
666	0.06494680495
667	0.06491887209
668	0.06487298049
669	0.06484230806
670	0.06480496571
671	0.06479633909
672	0.06477374679
673	0.0647456508
674	0.06471132578
675	0.06468938039
676	0.06464915211
677	0.06462121072
678	0.0646104322
679	0.06454850545
680	0.06451511732
681	0.06447985741
682	0.06444286867
683	0.06441484025
684	0.06437379311
685	0.06434424334
686	0.06431749961
687	0.06428509191
688	0.06426586207
689	0.06423327233
690	0.06419096424
691	0.0641668605
692	0.06414001464
693	0.06410858501
694	0.06408153248
695	0.06405804874
696	0.06401961641
697	0.0640010121
698	0.06398068859
699	0.06394677596
700	0.06391502092
701	0.06389016418
702	0.06387109328
703	0.06383603083
704	0.06380835375
705	0.06378342797
706	0.06378114002
707	0.06375220461
708	0.0637277717
709	0.06367944253
710	0.06365822244
711	0.06363260781
712	0.06357795178
713	0.06355059103
714	0.06352544908
715	0.06351301821
716	0.06349815244
717	0.06347909198
718	0.06345532963
719	0.06344830327
720	0.06341010351
721	0.06335940458
722	0.06334920009
723	0.06332351508
724	0.06329482586
725	0.0632721804
726	0.06325175765
727	0.06324928365
728	0.06321850202
729	0.06319046155
730	0.06315783416
731	0.06313955644
732	0.06311024248
733	0.06308420009
734	0.06305660752
735	0.06304493182
736	0.06302937825
737	0.06301606204
738	0.06300013927
739	0.06298286994
740	0.06297309729
741	0.06295575521
742	0.06291691546
743	0.0629038057
744	0.06287850779
745	0.06284376239
746	0.06283177877
747	0.06282328727
748	0.06281683011
749	0.06280288363
750	0.06279764066
751	0.06274654018
752	0.06273469778
753	0.06270292397
754	0.06267734713
755	0.06264296317
756	0.06259057513
757	0.0625838424
758	0.06257629426
759	0.06256849396
760	0.06255950717
761	0.06254595696
762	0.06251920437
763	0.0624984077
764	0.06248248103
765	0.06246197165
766	0.06241476997
767	0.06238099678
768	0.06236499543
769	0.06234715829
770	0.06232070731
771	0.06227843539
772	0.06225630716
773	0.06223775342
774	0.06219407472
775	0.06216227538
776	0.06214976633
777	0.06213905946
778	0.06212501395
779	0.06211230469
780	0.06209694095
781	0.06208946689
782	0.06206550451
783	0.06202100471
784	0.06198301411
785	0.06197284486
786	0.06196310933
787	0.06194885346
788	0.06193730912
789	0.06191822404
790	0.06190584206
791	0.06188270106
792	0.06183855502
793	0.06179533648
794	0.06175823114
795	0.06170854747
796	0.06168151175
797	0.06164268095
798	0.06163454648
799	0.06162357115
800	0.06162153849
801	0.06159507745
802	0.06157156395
803	0.06153377335
804	0.06150764444
805	0.06148357228
806	0.06146147607
807	0.06144787824
808	0.06141193851
809	0.06138971031
810	0.06137410919
811	0.06135196592
812	0.06132466674
813	0.06128327876
814	0.06125898277
815	0.06125226829
816	0.06122873647
817	0.06120796966
818	0.06118195674
819	0.06116841462
820	0.061140132
821	0.06112744935
822	0.06110817422
823	0.06109448901
824	0.0610913254
825	0.06106684907
826	0.06103112222
827	0.06099263213
828	0.06096174976
829	0.06095269962
830	0.06092858326
831	0.06090736014
832	0.06086486034
833	0.06083747709
834	0.06080851691
835	0.06079221132
836	0.06077875349
837	0.06075327819
838	0.06074181973
839	0.06074009263
840	0.06070277327
841	0.06067263208
842	0.060662284
843	0.06064092802
844	0.06060893904
845	0.06059171743
846	0.06056515196
847	0.06053191964
848	0.06050706012
849	0.06047981981
850	0.06047513228
851	0.06046606395
852	0.06046471402
853	0.0604441312
854	0.06042100023
855	0.06038132364
856	0.06035689034
857	0.06032215765
858	0.06028674303
859	0.06026433807
860	0.06022957626
861	0.06021914854
862	0.0602084896
863	0.06019338198
864	0.06018019113
865	0.06015370344
866	0.06013582615
867	0.06010037513
868	0.06007003231
869	0.06001603489
870	0.05999859839
871	0.05998979111
872	0.05997887614
873	0.05996034009
874	0.05994332746
875	0.05993610273
876	0.05991770247
877	0.05989066311
878	0.05985658359
879	0.05984229233
880	0.05983589243
881	0.05981588657
882	0.0597683038
883	0.05973589357
884	0.05969638865
885	0.0596697076
886	0.05965317063
887	0.059646186
888	0.05954992112
889	0.05952867018
890	0.05947952116
891	0.059457603
892	0.05943392925
893	0.05942436781
894	0.05939307553
895	0.05936677802
896	0.05934849354
897	0.05933308057
898	0.05930654212
899	0.05928257676
900	0.05924040243
901	0.05920776831
902	0.05915509975
903	0.05913861292
904	0.05909900572
905	0.05908074534
906	0.05906674278
907	0.05904174304
908	0.05902664183
909	0.05901055865
910	0.05899938804
911	0.05898973658
912	0.05897558995
913	0.05895841681
914	0.05894487531
915	0.05891811967
916	0.05889650012
917	0.05886824062
918	0.05885039221
919	0.05882283575
920	0.05878834259
921	0.05873337601
922	0.05871152691
923	0.05869645229
924	0.05867190081
925	0.05864857003
926	0.0586183305
927	0.05860347922
928	0.05857081168
929	0.05853985534
930	0.0585177058
931	0.05849499989
932	0.05846418568
933	0.05843709401
934	0.05842247499
935	0.05840982911
936	0.05839591299
937	0.05837207801
938	0.0583519208
939	0.05833850447
940	0.05831519903
941	0.05830673268
942	0.05829894426
943	0.05825679763
944	0.05822977829
945	0.0581898114
946	0.05815523469
947	0.05813777527
948	0.05811960988
949	0.05810473225
950	0.05809075364
951	0.0580861148
952	0.0580606207
953	0.05806061483
954	0.05803706105
955	0.05801035392
956	0.0579823983
957	0.0579538875
958	0.0579328579
959	0.05790380082
960	0.05788188182
961	0.0578107723
962	0.05780214327
963	0.05780074162
964	0.05777269982
965	0.05774433533
966	0.05773103405
967	0.05771138076
968	0.05769062834
969	0.05767430792
970	0.05765331138
971	0.05763299707
972	0.05761462394
973	0.05759163194
974	0.05756369294
975	0.05753544288
976	0.05751075802
977	0.05749254899
978	0.05746631579
979	0.05744457172
980	0.05742157549
981	0.05739549483
982	0.05733925966
983	0.05730567622
984	0.05726620545
985	0.05724616606
986	0.05722246654
987	0.05719700401
988	0.05718341649
989	0.05715581461
990	0.05712726115
991	0.05711276496
992	0.05708723895
993	0.05706302417
994	0.0570406201
995	0.05701786899
996	0.05700779727
997	0.05698617307
998	0.05696735752
999	0.0569419257
